2020-02-24 14:20:13: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:20:14: File Monitoring not available on: ftps://67.218.138.147:21
2020-02-24 14:20:14: Remote File System with No monitoring, disconnect
2020-02-24 14:20:14: On File Change Monitoring started on file:///Users/caoqian/Documents/WebSite/category
2020-02-24 14:20:16: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:20:19: -- 分析开始 On File Change First Full Analyze Upon File Monitoring Start
2020-02-24 14:20:19: Name '网站相关 | Websites.html' in path '' contains illegal characters, using name '网站相关 _ Websites.html' instead
2020-02-24 14:22:19: 变更：143， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 1004
2020-02-24 14:22:19: Left to Right: Copy File: 142 Delete File: 1 
2020-02-24 14:22:19: == 同步开始由 On File Change First Full Analyze Upon File Monitoring Start
2020-02-24 14:22:22: 删除文件 'ftps://67.218.138.147:21/.user.ini'
- 错误: Server says: Rename/move failure: Operation not permitted, Deleting: Server says: Could not delete /_gsdata_/_history_/.user_2020-0224-142219.ini: No such file or directory
2020-02-24 14:22:22: 创建文件夹 'ftps://67.218.138.147:21/media/15810559648359'
2020-02-24 14:22:24: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:22:27: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:22:29: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:23:44: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Mac.html' -> 'ftps://67.218.138.147:21/Mac.html' (7,800)
2020-02-24 14:23:44: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Link_2.html' -> 'ftps://67.218.138.147:21/Link_2.html' (17,750)
2020-02-24 14:23:44: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825228102139.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825228102139.jpg' (79,226)
2020-02-24 14:23:44: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825230275476.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825230275476.jpg' (64,798)
2020-02-24 14:23:46: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825230619469.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825230619469.jpg' (34,425)
2020-02-24 14:23:46: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825230812539.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825230812539.jpg' (53,536)
2020-02-24 14:23:47: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825231470324.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825231470324.jpg' (63,725)
2020-02-24 14:23:47: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825234922243.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825234922243.jpg' (72,101)
2020-02-24 14:23:47: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825249189042.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825249189042.jpg' (61,785)
2020-02-24 14:23:49: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825249557254.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825249557254.jpg' (84,888)
2020-02-24 14:23:50: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/PowerPoint.html' -> 'ftps://67.218.138.147:21/PowerPoint.html' (7,055)
2020-02-24 14:23:50: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Ps 课程｜Photoshop.html' -> 'ftps://67.218.138.147:21/Ps 课程｜Photoshop.html' (19,751)
2020-02-24 14:23:50: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825250322261.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825250322261.jpg' (589,217)
2020-02-24 14:23:50: 新建复制 '/Users/caoqian/Documents/WebSite/category/media/15810559648359/15825250558119.jpg' -> 'ftps://67.218.138.147:21/media/15810559648359/15825250558119.jpg' (547,433)
2020-02-24 14:23:52: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources.html' -> 'ftps://67.218.138.147:21/Resources.html' (9,869)
2020-02-24 14:23:52: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources_1.html' -> 'ftps://67.218.138.147:21/Resources_1.html' (13,224)
2020-02-24 14:23:53: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources_2.html' -> 'ftps://67.218.138.147:21/Resources_2.html' (11,333)
2020-02-24 14:23:53: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources_3.html' -> 'ftps://67.218.138.147:21/Resources_3.html' (9,801)
2020-02-24 14:23:54: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources_5.html' -> 'ftps://67.218.138.147:21/Resources_5.html' (11,290)
2020-02-24 14:23:55: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources_6.html' -> 'ftps://67.218.138.147:21/Resources_6.html' (10,707)
2020-02-24 14:23:55: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources_7.html' -> 'ftps://67.218.138.147:21/Resources_7.html' (8,230)
2020-02-24 14:23:55: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Resources_4.html' -> 'ftps://67.218.138.147:21/Resources_4.html' (11,152)
2020-02-24 14:23:56: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/sitemap.xml' -> 'ftps://67.218.138.147:21/sitemap.xml' (12,412)
2020-02-24 14:23:57: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Story.html' -> 'ftps://67.218.138.147:21/Story.html' (8,649)
2020-02-24 14:23:57: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/thoughts.html' -> 'ftps://67.218.138.147:21/thoughts.html' (13,135)
2020-02-24 14:23:58: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/thoughts_1.html' -> 'ftps://67.218.138.147:21/thoughts_1.html' (9,668)
2020-02-24 14:23:59: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/thoughts_2.html' -> 'ftps://67.218.138.147:21/thoughts_2.html' (10,185)
2020-02-24 14:23:59: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Writing.html' -> 'ftps://67.218.138.147:21/Writing.html' (9,630)
2020-02-24 14:24:00: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/短视频在线课.html' -> 'ftps://67.218.138.147:21/短视频在线课.html' (43,281)
2020-02-24 14:24:00: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/网站相关 | Websites.html' -> 'ftps://67.218.138.147:21/网站相关 _ Websites.html' (7,977)
2020-02-24 14:24:05: == 同步完成. 历时: 00:01:46, 速度: 31.7 KB/s, 完成: 142, 错误: 1
2020-02-24 14:24:06: 
